account_id,date,api_calls,error_count,rate_limit_hits_429,webhook_success_rate,p95_latency_ms
acc_0056,2024-11-05,178,2,0,0.9508,439
acc_0056,2024-11-06,192,4,0,0.9576,320
acc_0056,2024-11-07,179,3,0,0.9503,407
acc_0056,2024-11-08,222,5,0,0.9802,426
acc_0056,2024-11-09,196,3,0,0.9743,305
acc_0056,2024-11-10,191,4,0,0.9914,331
acc_0056,2024-11-11,188,2,1,0.9765,423
acc_0056,2024-11-12,196,2,0,0.9783,375
acc_0056,2024-11-13,195,4,0,0.9934,541
acc_0056,2024-11-14,176,1,0,0.9745,564
acc_0056,2024-11-15,203,5,0,0.9652,613
acc_0057,2024-08-18,128,4,0,0.9897,422
acc_0057,2024-08-19,161,4,0,0.9702,465
acc_0057,2024-08-20,115,2,0,0.9633,464
acc_0057,2024-08-21,115,2,0,0.9837,467
acc_0057,2024-08-22,110,1,0,0.952,560
acc_0057,2024-08-23,165,5,0,0.9924,472
acc_0057,2024-08-24,169,5,0,0.9802,464
acc_0057,2024-08-25,114,2,0,0.9742,366
acc_0057,2024-08-26,172,4,0,0.9757,576
acc_0057,2024-08-27,158,3,0,0.9614,491
acc_0057,2024-08-28,122,4,0,0.9589,425
acc_0057,2024-08-29,178,2,0,0.9563,473
acc_0057,2024-08-30,171,5,0,0.9765,502
acc_0057,2024-08-31,161,2,0,0.9544,469
acc_0057,2024-09-01,190,2,0,0.9689,489
acc_0057,2024-09-02,148,2,0,0.9979,401
acc_0057,2024-09-03,195,2,0,0.9796,377
acc_0057,2024-09-04,165,4,0,0.9713,598
acc_0057,2024-09-05,215,8,0,0.9674,627
acc_0057,2024-09-06,146,5,0,0.9745,367
acc_0057,2024-09-07,130,4,0,0.9859,400
acc_0057,2024-09-08,125,4,0,0.9807,487
acc_0057,2024-09-09,148,5,1,0.9882,315
acc_0057,2024-09-10,165,6,0,0.983,341
acc_0057,2024-09-11,159,2,0,0.9515,397
acc_0057,2024-09-12,166,1,0,0.9555,524
acc_0057,2024-09-13,167,5,0,0.9977,293
acc_0057,2024-09-14,166,6,0,0.9647,480
acc_0057,2024-09-15,157,5,1,0.9906,423
acc_0057,2024-09-16,193,5,0,0.996,512
acc_0057,2024-09-17,176,4,0,0.9833,461
acc_0057,2024-09-18,145,4,0,0.9967,329
acc_0057,2024-09-19,156,3,0,0.9576,563
acc_0057,2024-09-20,183,5,0,0.978,474
acc_0057,2024-09-21,156,5,0,0.9883,332
acc_0057,2024-09-22,139,5,0,0.9816,426
acc_0057,2024-09-23,155,3,0,0.9572,470
acc_0057,2024-09-24,127,4,0,0.9942,552
acc_0057,2024-09-25,201,5,0,0.9636,440
acc_0057,2024-09-26,143,5,0,0.9756,537
acc_0057,2024-09-27,110,3,0,0.9543,498
acc_0057,2024-09-28,144,2,0,0.9889,486
acc_0057,2024-09-29,112,2,0,0.9528,413
acc_0057,2024-09-30,166,4,0,0.9903,555
acc_0057,2024-10-01,142,2,0,0.9725,453
acc_0057,2024-10-02,181,5,0,0.9721,384
acc_0057,2024-10-03,170,4,0,0.9959,445
acc_0057,2024-10-04,185,6,0,0.9514,601
acc_0057,2024-10-05,138,3,0,0.9667,471
acc_0057,2024-10-06,181,7,0,0.9752,579
acc_0057,2024-10-07,138,3,0,0.9806,497
acc_0057,2024-10-08,203,6,0,0.983,573
acc_0057,2024-10-09,135,3,0,0.9692,461
acc_0057,2024-10-10,161,3,0,0.9942,357
acc_0057,2024-10-11,107,2,0,0.9896,403
acc_0057,2024-10-12,157,6,0,0.9714,451
acc_0057,2024-10-13,157,5,0,0.9858,491
acc_0057,2024-10-14,166,4,0,0.9659,442
acc_0057,2024-10-15,160,2,0,0.9625,586
acc_0057,2024-10-16,174,3,0,0.968,481
acc_0057,2024-10-17,181,5,0,0.997,483
acc_0057,2024-10-18,174,4,0,0.9508,356
acc_0057,2024-10-19,86,2,0,0.9814,565
acc_0057,2024-10-20,149,2,0,0.9764,393
acc_0057,2024-10-21,174,2,0,0.9504,517
acc_0057,2024-10-22,160,4,0,0.9982,527
acc_0057,2024-10-23,163,6,0,0.95,370
acc_0057,2024-10-24,171,2,0,0.9888,312
acc_0057,2024-10-25,157,2,0,0.9962,519
acc_0057,2024-10-26,144,1,0,0.9756,462
acc_0057,2024-10-27,156,1,0,0.9512,290
acc_0057,2024-10-28,150,2,0,0.9777,473
acc_0057,2024-10-29,201,3,0,0.95,490
acc_0057,2024-10-30,143,3,0,0.9892,516
acc_0057,2024-10-31,144,5,0,0.9713,469
acc_0057,2024-11-01,145,4,0,0.9697,344
acc_0057,2024-11-02,177,3,0,0.9595,450
acc_0057,2024-11-03,176,3,0,0.9581,457
acc_0057,2024-11-04,143,3,0,0.9522,422
acc_0057,2024-11-05,130,2,0,0.9602,361
acc_0057,2024-11-06,140,4,0,0.9629,479
acc_0057,2024-11-07,163,3,0,0.9924,494
acc_0057,2024-11-08,157,2,0,0.9536,426
acc_0057,2024-11-09,156,2,0,0.9796,559
acc_0057,2024-11-10,191,2,0,0.9685,496
acc_0057,2024-11-11,143,2,0,0.9537,333
acc_0057,2024-11-12,164,3,0,0.9695,456
acc_0057,2024-11-13,138,2,0,0.9616,451
acc_0057,2024-11-14,140,4,0,0.9688,450
acc_0057,2024-11-15,147,5,1,0.993,489
acc_0058,2024-08-18,123,1,0,0.9502,480
acc_0058,2024-08-19,140,1,0,0.9763,385
acc_0058,2024-08-20,122,1,0,0.9931,387
acc_0058,2024-08-21,119,0,0,0.9878,315
acc_0058,2024-08-22,158,1,0,0.9983,475
acc_0058,2024-08-23,129,1,0,0.9959,394
acc_0058,2024-08-24,112,0,0,0.9835,301
acc_0058,2024-08-25,127,1,0,0.9515,387
acc_0058,2024-08-26,151,1,0,0.9578,437
acc_0058,2024-08-27,130,1,0,0.993,591
acc_0058,2024-08-28,156,1,0,0.9756,444
acc_0058,2024-08-29,154,1,0,0.9792,362
acc_0058,2024-08-30,148,1,0,0.9875,403
acc_0058,2024-08-31,146,1,0,0.9879,354
acc_0058,2024-09-01,144,1,0,0.957,392
acc_0058,2024-09-02,164,2,0,0.9734,398
acc_0058,2024-09-03,115,1,0,0.9553,563
acc_0058,2024-09-04,123,1,0,0.9625,423
acc_0058,2024-09-05,137,1,0,0.966,441
acc_0058,2024-09-06,115,0,0,0.961,436
acc_0058,2024-09-07,167,2,1,0.9711,357
acc_0058,2024-09-08,179,1,0,0.9929,516
acc_0058,2024-09-09,108,1,0,0.9874,651
acc_0058,2024-09-10,165,0,0,0.9869,439
acc_0058,2024-09-11,179,0,0,0.9516,503
acc_0058,2024-09-12,170,0,0,0.9694,462
acc_0058,2024-09-13,120,0,0,0.9791,445
acc_0058,2024-09-14,157,2,0,0.9835,418
acc_0058,2024-09-15,171,1,0,0.9756,596
acc_0058,2024-09-16,149,1,0,0.9608,544
acc_0058,2024-09-17,136,1,0,0.9736,456
acc_0058,2024-09-18,107,0,0,0.956,402
acc_0058,2024-09-19,140,1,0,0.9911,490
acc_0058,2024-09-20,146,0,0,0.9618,392
acc_0058,2024-09-21,163,2,0,0.9529,498
acc_0058,2024-09-22,158,1,0,0.9521,443
acc_0058,2024-09-23,166,1,0,0.9905,315
acc_0058,2024-09-24,140,1,0,0.9892,332
acc_0058,2024-09-25,129,1,0,0.99,564
acc_0058,2024-09-26,162,1,0,0.9504,500
acc_0058,2024-09-27,148,2,1,0.9519,401
acc_0058,2024-09-28,164,2,0,0.9738,411
acc_0058,2024-09-29,143,1,0,0.9982,706
acc_0058,2024-09-30,93,1,0,0.9931,435
acc_0058,2024-10-01,159,1,0,0.9915,494
acc_0058,2024-10-02,157,0,0,0.9522,478
acc_0058,2024-10-03,164,0,0,0.9699,297
acc_0058,2024-10-04,131,1,0,0.9704,453
acc_0058,2024-10-05,178,0,0,0.953,419
acc_0058,2024-10-06,116,1,0,0.9847,403
acc_0058,2024-10-07,149,1,0,0.9831,396
acc_0058,2024-10-08,129,0,0,0.9811,506
acc_0058,2024-10-09,180,2,0,0.9648,506
acc_0058,2024-10-10,184,2,0,0.9554,439
acc_0058,2024-10-11,127,1,0,0.9508,412
acc_0058,2024-10-12,136,1,0,0.9566,298
acc_0058,2024-10-13,134,1,0,0.9948,438
acc_0058,2024-10-14,132,1,0,0.9968,436
acc_0058,2024-10-15,133,1,0,0.9633,274
acc_0058,2024-10-16,142,1,0,0.9717,662
acc_0058,2024-10-17,164,1,0,0.9667,358
acc_0058,2024-10-18,159,2,0,0.9651,518
acc_0058,2024-10-19,102,1,0,0.9659,423
acc_0058,2024-10-20,116,1,0,0.977,328
acc_0058,2024-10-21,190,1,0,0.9723,444
acc_0058,2024-10-22,180,1,0,0.9966,465
acc_0058,2024-10-23,152,1,0,0.9629,516
acc_0058,2024-10-24,139,1,0,0.9616,395
acc_0058,2024-10-25,201,2,0,0.9702,485
acc_0058,2024-10-26,149,0,0,0.9824,445
acc_0058,2024-10-27,128,1,0,0.9948,466
acc_0058,2024-10-28,128,1,0,0.9671,594
acc_0058,2024-10-29,166,0,0,0.9834,517
acc_0058,2024-10-30,138,0,0,0.9618,447
acc_0058,2024-10-31,152,1,0,0.9648,477
acc_0058,2024-11-01,129,0,0,0.9551,506
acc_0058,2024-11-02,132,0,0,0.985,456
acc_0058,2024-11-03,177,1,0,0.9969,452
acc_0058,2024-11-04,125,1,0,0.9553,356
acc_0058,2024-11-05,149,2,0,0.9944,326
acc_0058,2024-11-06,149,1,0,0.9602,445
acc_0058,2024-11-07,133,1,0,0.9665,441
acc_0058,2024-11-08,160,2,0,0.9753,416
acc_0058,2024-11-09,169,1,0,0.9594,297
acc_0058,2024-11-10,126,1,0,0.9812,514
acc_0058,2024-11-11,113,1,0,0.9887,467
acc_0058,2024-11-12,158,2,0,0.9971,427
acc_0058,2024-11-13,197,1,0,0.973,518
acc_0058,2024-11-14,141,0,0,0.9715,514
acc_0058,2024-11-15,141,0,0,0.9621,551
acc_0059,2024-08-18,24,0,0,0.9511,397
acc_0059,2024-08-19,138,2,0,0.9967,472
acc_0059,2024-08-20,147,5,0,0.9729,395
acc_0059,2024-08-21,108,2,0,0.9735,385
acc_0059,2024-08-22,86,1,0,0.9748,421
acc_0059,2024-08-23,116,1,0,0.9943,346
acc_0059,2024-08-24,19,0,0,0.9666,567
acc_0059,2024-08-25,18,0,0,0.9898,683
acc_0059,2024-08-26,147,5,0,0.9827,417
acc_0059,2024-08-27,111,2,0,0.9639,421
acc_0059,2024-08-28,109,1,0,0.9817,552
acc_0059,2024-08-29,147,2,0,0.9563,361
acc_0059,2024-08-30,114,1,0,0.9919,500
acc_0059,2024-08-31,24,0,0,0.9914,488
acc_0059,2024-09-01,29,0,0,0.9505,642
acc_0059,2024-09-02,158,2,0,0.993,483
acc_0059,2024-09-03,145,2,0,0.9628,501
acc_0059,2024-09-04,121,1,0,0.9653,481
acc_0059,2024-09-05,104,2,0,0.9933,345
acc_0059,2024-09-06,134,4,0,0.9596,503
acc_0059,2024-09-07,24,0,0,0.9585,517
acc_0059,2024-09-08,26,0,0,0.9722,456
acc_0059,2024-09-09,139,2,0,0.977,385
acc_0059,2024-09-10,122,1,0,0.9726,418
acc_0059,2024-09-11,160,2,0,0.9849,415
acc_0059,2024-09-12,116,2,0,0.978,499
acc_0059,2024-09-13,115,1,0,0.9687,488
acc_0059,2024-09-14,24,0,0,0.9957,417
acc_0059,2024-09-15,23,0,0,0.9861,231
acc_0059,2024-09-16,131,4,0,0.9874,582
acc_0059,2024-09-17,97,2,0,0.9806,350
acc_0059,2024-09-18,120,1,0,0.9842,462
acc_0059,2024-09-19,122,3,0,0.9558,438
acc_0059,2024-09-20,140,4,0,0.9741,466
acc_0059,2024-09-21,25,0,0,0.9628,536
acc_0059,2024-09-22,21,0,0,0.959,462
acc_0059,2024-09-23,148,4,0,0.9615,414
acc_0059,2024-09-24,131,4,0,0.9837,414
acc_0059,2024-09-25,128,3,0,0.9606,538
acc_0059,2024-09-26,133,4,0,0.9843,521
acc_0059,2024-09-27,107,3,0,0.9579,535
acc_0059,2024-09-28,26,0,0,0.9599,459
acc_0059,2024-09-29,23,0,0,0.9631,407
acc_0059,2024-09-30,143,3,0,0.9658,384
acc_0059,2024-10-01,108,3,0,0.9834,474
acc_0059,2024-10-02,110,2,0,0.9594,570
acc_0059,2024-10-03,121,1,0,0.9762,375
acc_0059,2024-10-04,107,1,0,0.9989,425
acc_0059,2024-10-05,25,0,0,0.97,585
acc_0059,2024-10-06,29,1,0,0.9746,421
acc_0059,2024-10-07,131,3,0,0.9721,431
acc_0059,2024-10-08,95,3,0,0.9811,450
acc_0059,2024-10-09,122,1,0,0.9918,379
acc_0059,2024-10-10,145,1,0,0.9572,555
acc_0059,2024-10-11,149,2,0,0.9704,445
acc_0059,2024-10-12,24,0,0,0.9851,521
acc_0059,2024-10-13,25,0,0,0.9513,320
acc_0059,2024-10-14,117,1,0,0.9796,489
acc_0059,2024-10-15,95,2,0,0.9688,427
acc_0059,2024-10-16,161,2,0,0.9652,668
acc_0059,2024-10-17,158,5,0,0.9614,399
acc_0059,2024-10-18,146,2,0,0.971,420
acc_0059,2024-10-19,26,0,0,0.9732,367
acc_0059,2024-10-20,20,0,0,0.9927,424
acc_0059,2024-10-21,102,3,0,0.968,444
acc_0059,2024-10-22,130,3,0,0.9894,390
acc_0059,2024-10-23,125,3,0,0.9935,501
acc_0059,2024-10-24,100,1,0,0.9549,534
acc_0059,2024-10-25,96,1,0,0.9681,459
acc_0059,2024-10-26,27,0,0,0.9903,519
acc_0059,2024-10-27,21,0,0,0.9707,563
acc_0059,2024-10-28,103,2,0,0.9743,441
acc_0059,2024-10-29,118,1,0,0.9845,454
acc_0059,2024-10-30,139,3,0,0.9819,358
acc_0059,2024-10-31,153,2,0,0.9677,454
acc_0059,2024-11-01,137,4,0,0.9973,361
acc_0059,2024-11-02,24,0,0,0.996,460
acc_0059,2024-11-03,14,0,0,0.988,432
acc_0059,2024-11-04,122,2,0,0.989,438
acc_0059,2024-11-05,109,3,0,0.9881,592
acc_0059,2024-11-06,106,3,0,0.9652,446
acc_0059,2024-11-07,140,2,0,0.9948,419
acc_0059,2024-11-08,86,0,0,0.9556,304
acc_0059,2024-11-09,25,0,0,0.9735,361
acc_0059,2024-11-10,24,0,0,0.969,388
acc_0059,2024-11-11,121,4,0,0.9692,514
acc_0059,2024-11-12,139,1,0,0.9796,526
acc_0059,2024-11-13,146,4,0,0.9897,269
acc_0059,2024-11-14,155,5,0,0.9834,348
acc_0059,2024-11-15,109,3,0,0.9617,390
acc_0060,2024-08-18,20,0,0,0.9879,422
acc_0060,2024-08-19,109,1,0,0.9988,649
acc_0060,2024-08-20,113,3,0,0.9505,321
acc_0060,2024-08-21,138,2,0,0.968,452
acc_0060,2024-08-22,101,3,0,0.9871,367
acc_0060,2024-08-23,102,4,0,0.9638,437
acc_0060,2024-08-24,30,0,0,0.9636,445
acc_0060,2024-08-25,24,0,0,0.9595,481
acc_0060,2024-08-26,137,4,0,0.9917,493
acc_0060,2024-08-27,122,3,0,0.9516,432
acc_0060,2024-08-28,102,2,0,0.9802,436
acc_0060,2024-08-29,73,1,0,0.9694,439
acc_0060,2024-08-30,105,4,0,0.9596,384
acc_0060,2024-08-31,17,0,0,0.9879,412
acc_0060,2024-09-01,20,0,0,0.9613,480
acc_0060,2024-09-02,101,2,0,0.9889,285
acc_0060,2024-09-03,106,3,1,0.9506,402
acc_0060,2024-09-04,89,1,0,0.9885,452
acc_0060,2024-09-05,116,2,0,0.9704,538
acc_0060,2024-09-06,81,3,0,0.9727,452
acc_0060,2024-09-07,27,0,0,0.9583,406
acc_0060,2024-09-08,18,0,0,0.9921,287
acc_0060,2024-09-09,128,2,0,0.9617,522
acc_0060,2024-09-10,104,1,0,0.9979,542
acc_0060,2024-09-11,85,1,0,0.9518,519
acc_0060,2024-09-12,135,5,0,0.9713,339
acc_0060,2024-09-13,100,4,0,0.9744,421
acc_0060,2024-09-14,23,0,0,0.9781,436
acc_0060,2024-09-15,22,0,0,0.9755,422
acc_0060,2024-09-16,108,3,0,0.9734,491
acc_0060,2024-09-17,141,6,0,0.9884,416
acc_0060,2024-09-18,100,1,0,0.9511,332
acc_0060,2024-09-19,98,2,0,0.9656,471
acc_0060,2024-09-20,114,1,0,0.9717,461
acc_0060,2024-09-21,25,0,0,0.9796,435
acc_0060,2024-09-22,14,0,0,0.9902,575
acc_0060,2024-09-23,80,1,0,0.9627,320
acc_0060,2024-09-24,113,1,0,0.9611,353
acc_0060,2024-09-25,133,2,0,0.9892,481
acc_0060,2024-09-26,133,4,0,0.9882,574
acc_0060,2024-09-27,78,2,0,0.9575,444
acc_0060,2024-09-28,20,0,0,0.9669,534
acc_0060,2024-09-29,25,0,0,0.9906,421
acc_0060,2024-09-30,111,4,0,0.9971,486
acc_0060,2024-10-01,107,2,0,0.982,401
acc_0060,2024-10-02,93,3,0,0.9555,335
acc_0060,2024-10-03,106,4,0,0.9823,351
acc_0060,2024-10-04,109,3,1,0.9575,590
acc_0060,2024-10-05,21,0,0,0.9714,538
acc_0060,2024-10-06,24,0,0,0.9984,537
acc_0060,2024-10-07,123,2,0,0.9623,435
acc_0060,2024-10-08,148,6,0,0.9553,407
acc_0060,2024-10-09,131,1,0,0.9586,551
acc_0060,2024-10-10,122,5,0,0.9725,518
acc_0060,2024-10-11,87,1,0,0.9894,466
acc_0060,2024-10-12,25,0,0,0.9611,503
acc_0060,2024-10-13,22,0,0,0.9901,381
acc_0060,2024-10-14,104,2,0,0.9583,473
acc_0060,2024-10-15,124,5,0,0.9636,529
acc_0060,2024-10-16,111,3,0,0.9847,359
acc_0060,2024-10-17,92,3,0,0.9527,395
acc_0060,2024-10-18,110,3,0,0.9823,475
acc_0060,2024-10-19,20,0,0,0.9566,389
acc_0060,2024-10-20,24,0,0,0.9704,508
acc_0060,2024-10-21,121,2,0,0.9947,314
acc_0060,2024-10-22,113,4,0,0.9931,504
acc_0060,2024-10-23,95,3,0,0.9788,485
acc_0060,2024-10-24,111,2,0,0.9625,377
acc_0060,2024-10-25,136,3,0,0.9594,528
acc_0060,2024-10-26,19,0,0,0.9698,553
acc_0060,2024-10-27,30,1,0,0.9516,354
acc_0060,2024-10-28,95,2,0,0.9801,507
acc_0060,2024-10-29,111,2,0,0.9969,490
acc_0060,2024-10-30,110,4,0,0.9944,447
acc_0060,2024-10-31,113,2,0,0.9511,382
acc_0060,2024-11-01,90,2,0,0.9856,460
acc_0060,2024-11-02,21,0,0,0.9591,485
acc_0060,2024-11-03,30,0,0,0.9738,349
acc_0060,2024-11-04,116,2,0,0.9886,452
acc_0060,2024-11-05,126,5,0,0.9559,452
acc_0060,2024-11-06,102,1,0,0.9514,480
acc_0060,2024-11-07,130,5,0,0.9674,470
acc_0060,2024-11-08,103,3,0,0.9907,479
acc_0060,2024-11-09,18,0,0,0.9652,537
acc_0060,2024-11-10,19,0,0,0.9661,399
acc_0060,2024-11-11,84,1,0,0.9607,510
acc_0060,2024-11-12,97,3,0,0.9951,444
acc_0060,2024-11-13,119,4,0,0.9794,396
acc_0060,2024-11-14,102,2,0,0.9754,459
acc_0060,2024-11-15,110,3,0,0.9661,438
acc_0061,2024-08-18,19,0,0,0.9622,409
acc_0061,2024-08-19,98,1,0,0.9729,324
acc_0061,2024-08-20,89,0,0,0.9842,445
acc_0061,2024-08-21,102,0,1,0.9872,464
acc_0061,2024-08-22,72,0,0,0.9586,545
acc_0061,2024-08-23,133,2,0,0.9553,599
acc_0061,2024-08-24,24,0,0,0.9932,518
acc_0061,2024-08-25,22,0,0,0.9576,496
acc_0061,2024-08-26,112,2,0,0.9718,390
acc_0061,2024-08-27,112,0,0,0.9785,449
acc_0061,2024-08-28,103,2,0,0.9729,558
acc_0061,2024-08-29,84,0,0,0.9838,534
acc_0061,2024-08-30,105,1,0,0.9576,315
acc_0061,2024-08-31,20,0,0,0.9907,464
acc_0061,2024-09-01,21,0,0,0.9733,379
acc_0061,2024-09-02,101,1,0,0.9521,400
acc_0061,2024-09-03,93,1,0,0.9926,549
acc_0061,2024-09-04,106,1,0,0.9801,412
acc_0061,2024-09-05,104,0,0,0.95,353
acc_0061,2024-09-06,101,2,0,0.9828,516
acc_0061,2024-09-07,23,0,0,0.9736,557
acc_0061,2024-09-08,21,0,0,0.9577,494
acc_0061,2024-09-09,96,0,0,0.9535,537
acc_0061,2024-09-10,95,1,0,0.9711,622
acc_0061,2024-09-11,85,1,0,0.9822,494
acc_0061,2024-09-12,90,1,0,0.9677,476
acc_0061,2024-09-13,85,0,0,0.963,516
acc_0061,2024-09-14,23,0,0,0.9557,511
acc_0061,2024-09-15,21,0,0,0.9659,316
acc_0061,2024-09-16,91,1,0,0.9827,495
acc_0061,2024-09-17,102,1,1,0.9937,586
acc_0061,2024-09-18,115,1,0,0.9802,316
acc_0061,2024-09-19,97,1,0,0.9722,341
acc_0061,2024-09-20,80,0,0,0.9808,351
acc_0061,2024-09-21,17,0,0,0.9694,503
acc_0061,2024-09-22,22,0,0,0.9655,383
acc_0061,2024-09-23,109,0,0,0.9901,333
acc_0061,2024-09-24,93,0,0,0.9891,410
acc_0061,2024-09-25,98,1,0,0.9957,539
acc_0061,2024-09-26,89,1,0,0.9739,486
acc_0061,2024-09-27,111,1,0,0.988,559
acc_0061,2024-09-28,17,0,0,0.9865,518
acc_0061,2024-09-29,21,0,0,0.9671,398
acc_0061,2024-09-30,83,1,0,0.9942,425
acc_0061,2024-10-01,74,1,0,0.9798,391
acc_0061,2024-10-02,79,0,0,0.9949,325
acc_0061,2024-10-03,90,0,0,0.9577,511
acc_0061,2024-10-04,67,0,0,0.9724,352
acc_0061,2024-10-05,19,0,0,0.9705,362
acc_0061,2024-10-06,19,0,0,0.9851,536
acc_0061,2024-10-07,113,1,0,0.9903,592
acc_0061,2024-10-08,83,1,0,0.985,459
acc_0061,2024-10-09,83,1,0,0.9595,457
acc_0061,2024-10-10,112,0,0,0.9862,417
acc_0061,2024-10-11,121,0,0,0.9573,465
acc_0061,2024-10-12,18,0,0,0.9882,513
acc_0061,2024-10-13,24,0,0,0.9982,540
acc_0061,2024-10-14,130,1,0,0.967,401
acc_0061,2024-10-15,84,1,0,0.9927,524
acc_0061,2024-10-16,130,1,0,0.9541,516
acc_0061,2024-10-17,80,0,0,0.9547,334
acc_0061,2024-10-18,97,1,0,0.9859,456
acc_0061,2024-10-19,21,0,0,0.9678,508
acc_0061,2024-10-20,19,0,0,0.9698,453
acc_0061,2024-10-21,102,1,0,0.9942,298
acc_0061,2024-10-22,115,1,0,0.9628,391
acc_0061,2024-10-23,83,1,0,0.9594,407
acc_0061,2024-10-24,73,0,0,0.997,360
acc_0061,2024-10-25,98,1,0,0.9657,476
acc_0061,2024-10-26,17,0,0,0.9701,533
acc_0061,2024-10-27,17,0,0,0.9706,399
acc_0061,2024-10-28,115,2,0,0.9657,391
acc_0061,2024-10-29,96,1,0,0.9507,326
acc_0061,2024-10-30,80,0,0,0.9548,546
acc_0061,2024-10-31,84,0,0,0.9534,572
acc_0061,2024-11-01,100,1,0,0.9853,430
acc_0061,2024-11-02,17,0,0,0.978,517
acc_0061,2024-11-03,14,0,0,0.9646,373
acc_0061,2024-11-04,117,1,0,0.9536,481
acc_0061,2024-11-05,85,1,0,0.9987,340
acc_0061,2024-11-06,112,1,0,0.9858,454
acc_0061,2024-11-07,108,1,0,0.9606,466
acc_0061,2024-11-08,78,0,0,0.9953,529
acc_0061,2024-11-09,22,0,0,0.9742,486
acc_0061,2024-11-10,14,0,0,0.9591,500
acc_0061,2024-11-11,88,1,0,0.9603,400
acc_0061,2024-11-12,109,0,0,0.9758,462
acc_0061,2024-11-13,84,0,0,0.9693,448
acc_0061,2024-11-14,107,1,0,0.9787,410
acc_0061,2024-11-15,119,1,0,0.9723,370
acc_0062,2024-08-18,28,0,0,0.9503,518
acc_0062,2024-08-19,156,1,0,0.9507,503
acc_0062,2024-08-20,179,0,0,0.9743,372
acc_0062,2024-08-21,126,1,0,0.9781,386
acc_0062,2024-08-22,187,1,0,0.9577,423
acc_0062,2024-08-23,137,1,0,0.9785,405
acc_0062,2024-08-24,23,0,0,0.978,378
acc_0062,2024-08-25,28,0,0,0.9849,604
acc_0062,2024-08-26,130,1,0,0.9982,487
acc_0062,2024-08-27,130,1,0,0.9958,419
acc_0062,2024-08-28,152,1,0,0.986,424
acc_0062,2024-08-29,139,0,0,0.9565,381
acc_0062,2024-08-30,164,1,0,0.9721,297
acc_0062,2024-08-31,34,0,0,0.9976,473
acc_0062,2024-09-01,34,0,0,0.9881,273
acc_0062,2024-09-02,125,0,0,0.9787,401
acc_0062,2024-09-03,197,2,0,0.9825,529
acc_0062,2024-09-04,143,1,1,0.9723,427
acc_0062,2024-09-05,152,0,0,0.9987,424
acc_0062,2024-09-06,129,0,0,0.9782,615
acc_0062,2024-09-07,25,0,0,0.9848,341
acc_0062,2024-09-08,31,0,0,0.9524,361
acc_0062,2024-09-09,157,0,0,0.9609,454
acc_0062,2024-09-10,137,1,0,0.9731,426
acc_0062,2024-09-11,128,0,0,0.973,515
acc_0062,2024-09-12,138,1,0,0.956,440
acc_0062,2024-09-13,119,0,0,0.9783,456
acc_0062,2024-09-14,30,0,0,0.9607,482
acc_0062,2024-09-15,27,0,0,0.9788,315
acc_0062,2024-09-16,136,1,0,0.9545,548
acc_0062,2024-09-17,159,0,0,0.9843,386
acc_0062,2024-09-18,154,0,0,0.9887,419
acc_0062,2024-09-19,182,1,0,0.9758,619
acc_0062,2024-09-20,145,1,0,0.9975,375
acc_0062,2024-09-21,33,0,0,0.9822,426
acc_0062,2024-09-22,32,0,0,0.9572,486
acc_0062,2024-09-23,205,0,0,0.9717,606
acc_0062,2024-09-24,129,1,0,0.9511,415
acc_0062,2024-09-25,150,1,0,0.9803,414
acc_0062,2024-09-26,127,0,0,0.9698,505
acc_0062,2024-09-27,193,1,0,0.9832,522
acc_0062,2024-09-28,31,0,0,0.9892,575
acc_0062,2024-09-29,30,0,0,0.9881,423
acc_0062,2024-09-30,140,1,1,0.9823,484
acc_0062,2024-10-01,154,0,0,0.9695,427
acc_0062,2024-10-02,108,0,0,0.972,457
acc_0062,2024-10-03,129,1,0,0.9863,565
acc_0062,2024-10-04,133,1,0,0.9843,362
acc_0062,2024-10-05,40,0,0,0.9647,486
acc_0062,2024-10-06,28,0,0,0.9532,503
acc_0062,2024-10-07,148,1,0,0.9799,301
acc_0062,2024-10-08,121,0,0,0.9714,448
acc_0062,2024-10-09,150,1,0,0.984,492
acc_0062,2024-10-10,179,1,0,0.9837,471
acc_0062,2024-10-11,162,1,0,0.9775,440
acc_0062,2024-10-12,29,0,0,0.9666,278
acc_0062,2024-10-13,26,0,0,0.9655,513
acc_0062,2024-10-14,139,1,0,0.969,280
acc_0062,2024-10-15,111,1,0,0.9803,510
acc_0062,2024-10-16,144,1,0,0.9836,516
acc_0062,2024-10-17,160,0,0,0.9859,674
acc_0062,2024-10-18,101,1,0,0.963,493
acc_0062,2024-10-19,28,0,0,0.9968,406
acc_0062,2024-10-20,24,0,0,0.967,537
acc_0062,2024-10-21,149,0,0,0.9628,469
acc_0062,2024-10-22,159,0,0,0.9565,377
acc_0062,2024-10-23,166,1,0,0.9526,537
acc_0062,2024-10-24,147,1,0,0.9844,383
acc_0062,2024-10-25,123,0,0,0.9891,503
acc_0062,2024-10-26,23,0,0,0.979,289
acc_0062,2024-10-27,24,0,0,0.9601,259
acc_0062,2024-10-28,142,1,0,0.9738,519
acc_0062,2024-10-29,126,1,0,0.9836,423
acc_0062,2024-10-30,150,1,0,0.9665,470
acc_0062,2024-10-31,136,1,0,0.9671,510
acc_0062,2024-11-01,162,1,0,0.9904,416
acc_0062,2024-11-02,25,0,0,0.9821,394
